date,name,type,moving_time_s,elapsed_time_s,distance_m,elevation_m,calories,training_load,intensity,avg_hr,max_hr,avg_power_w,np_w,source,load_method,strava_id
2023-02-19,🇬🇷,Run,7349,7588,23046.6,706.0,1834,195,,169,,,,strava_backfill,trimp_hr,8585852674
2023-02-20,🦵,Run,3539,3539,11223.4,324.0,880,61,,147,,,,strava_backfill,trimp_hr,8591130026
2023-02-21,🎉,Ride,5827,21840,50059.2,410.0,1334,120,,149,,204,,strava_backfill,trimp_hr,8597741681
2023-02-22,🧁,Run,4276,4841,15717.9,176.0,1090,85,,154,,,,strava_backfill,trimp_hr,8602310565
2023-02-23,🔁➿,Ride,4960,5023,31884.8,797.0,1178,68,,130,,212,,strava_backfill,trimp_hr,8608774280
2023-02-24,🫘,Run,3473,3483,12048.0,193.0,862,66,,152,,,,strava_backfill,trimp_hr,8612891974
2023-02-25,🦶,Ride,11773,14385,76218.2,1918.0,2856,184,,136,,217,,strava_backfill,trimp_hr,8620531657
2023-02-26,🛡️ Coglia 2023,Ride,11566,12173,72060.8,482.9,2014,166,,132,,95,,strava_backfill,trimp_hr,8624441552
2023-02-27,Lunch Ride,VirtualRide,3319,3319,35077.5,0,731,53,,,,220,,strava_backfill,durata,8630417021
2023-02-28,🍦,Run,3354,3371,12552.4,175.0,923,79,,163,,,,strava_backfill,trimp_hr,8634394724
2023-03-01,🍝,Run,2401,2417,10339.4,53.0,719,47,,153,,,,strava_backfill,trimp_hr,8643537137
2023-03-02,✨,Run,3805,4008,13322.1,336.0,981,85,,160,,,,strava_backfill,trimp_hr,8645807421
2023-03-02,Evening Hike,Hike,4317,11226,4330.2,431.0,424,14,,92,,,,strava_backfill,trimp_hr,8649805813
2023-03-03,🦥,Run,2685,2698,10041.0,39.0,655,37,,135,,,,strava_backfill,trimp_hr,8653646791
2023-03-04,🍷,Ride,26551,30333,237288.5,1257.0,6185,536,,148,,208,,strava_backfill,trimp_hr,8658647836
2023-03-05,🥞,Run,2921,3193,10332.9,46.0,699,41,,136,,,,strava_backfill,trimp_hr,8661988058
2023-03-06,🍀,Run,3830,5191,13363.7,323.0,954,63,,144,,,,strava_backfill,trimp_hr,8669302971
2023-03-07,🔁,Ride,5847,23455,48360.9,401.0,1297,104,,142,,197,,strava_backfill,trimp_hr,8674851469
2023-03-08,🇲🇵,Run,3546,3549,12496.8,224.0,913,63,,148,,,,strava_backfill,trimp_hr,8679217240
2023-03-09,👩‍🎤,Run,3272,3743,12785.5,30.0,866,53,,144,,,,strava_backfill,trimp_hr,8685439650
2023-03-10,🥣,Ride,7932,41020,60334.0,933.0,1885,130,,138,,210,,strava_backfill,trimp_hr,8692019479
2023-03-11,🚮,Run,9724,10402,32748.6,797.0,2442,216,,160,,,,strava_backfill,trimp_hr,8694754087
2023-03-11,🚁,Hike,4389,13655,4617.5,447.0,523,20,,102,,,,strava_backfill,trimp_hr,8697449506
2023-03-12,🔚,Ride,8985,9115,59107.3,1436.0,2045,147,,138,,202,,strava_backfill,trimp_hr,8700273264
2023-03-13,⚰️,Run,4171,4242,13032.4,451.0,1019,83,,154,,,,strava_backfill,trimp_hr,8707039409
2023-03-15,🥪,Ride,6895,40553,50984.0,606.0,1353,93,,129,,162,,strava_backfill,trimp_hr,8719500526
2023-03-16,🌷,Run,4219,4515,14096.3,526.0,1017,77,,150,,,,strava_backfill,trimp_hr,8722356829
2023-03-17,💼,Ride,6140,40111,48273.3,412.0,1244,85,,130,,157,,strava_backfill,trimp_hr,8730462177
2023-03-18,✔️,Run,3206,3561,15014.0,64.0,1008,58,,149,,,,strava_backfill,trimp_hr,8733557053
2023-03-19,🏰 Castel Alberto Lessinia Gravel,Ride,11912,15932,52863.2,1569.0,1774,145,,124,,133,,strava_backfill,trimp_hr,8740422391
2023-03-20,🍬,Run,3877,3895,13020.8,328.0,915,63,,144,,,,strava_backfill,trimp_hr,8747445371
2023-03-21,🗿,Run,2672,2681,10013.0,43.0,698,47,,148,,,,strava_backfill,trimp_hr,8751836086
2023-03-22,🪨,Ride,7933,40390,59566.1,958.0,1844,124,,136,,207,,strava_backfill,trimp_hr,8759310794
2023-03-23,🍦,Ride,6414,8028,37227.2,1199.0,1588,105,,138,,222,,strava_backfill,trimp_hr,8764913447
2023-03-24,🦉,Run,3629,3640,12546.1,186.0,925,76,,157,,,,strava_backfill,trimp_hr,8767571081
2023-03-25,🍃,Ride,11704,12120,96114.8,1130.0,2210,204,,141,,71,,strava_backfill,trimp_hr,8773019093
2023-03-26,😂 Sky del canto 2023 - quasi tutta,Run,6755,6765,18757.3,1172.0,1627,139,,156,,,,strava_backfill,trimp_hr,8778972583
2023-03-27,📡,Ride,4579,5235,22983.8,810.0,702,48,,117,,166,,strava_backfill,trimp_hr,8786740188
2023-03-28,🫥,Ride,6632,39718,52516.5,584.0,1485,100,,134,,199,,strava_backfill,trimp_hr,8792247566
2023-03-29,🍝,Run,3404,3682,12062.3,256.0,830,57,,145,,,,strava_backfill,trimp_hr,8798285981
2023-03-30,🏛️,Run,3443,5109,12036.6,187.0,877,67,,153,,,,strava_backfill,trimp_hr,8801245385
2023-04-01,🐟 - Ronde Van Vlandeeren 2023,Ride,23774,25444,188935.3,1692.0,5178,469,,147,,193,,strava_backfill,trimp_hr,8813077343
2023-04-04,🇮🇹,Ride,6231,22369,48537.2,405.0,1491,108,,141,,150,,strava_backfill,trimp_hr,8830197667
2023-04-05,🔂,Run,3255,3255,14013.3,70.0,982,81,,166,,,,strava_backfill,trimp_hr,8837670492
2023-04-06,🥵,Run,4403,4403,15553.3,215.0,1126,98,,160,,,,strava_backfill,trimp_hr,8843067578
2023-04-07,✝️,Ride,16103,16663,114109.4,2096.0,3530,269,,139,,193,,strava_backfill,trimp_hr,8846821008
2023-04-08,🦩,Run,6476,6598,22601.0,370.0,1597,104,,143,,,,strava_backfill,trimp_hr,8852341964
2023-04-09,🥚,Ride,18350,18960,123135.6,2808.0,4125,319,,141,,199,,strava_backfill,trimp_hr,8859024845
2023-04-10,♨️,Run,6152,6194,22015.7,241.0,1592,129,,157,,,,strava_backfill,trimp_hr,8863812168
2023-04-27,🧘‍♂️,Hike,4500,4500,5000.0,0,458,23,,,,,,strava_backfill,durata,8967171284
2023-08-10,Morning Ride,Ride,3600,3600,25000.0,300.0,0,57,,,,,,strava_backfill,durata,9618057757
2023-10-04,🐹 (Extra miles),VirtualRun,3120,3120,11000.0,0,1007,56,,,,,,strava_backfill,durata,9973091845
2023-10-28,🇯🇵🤩(Japan Introduction),Run,2631,3065,10103.1,43.0,681,47,,149,,,,strava_backfill,trimp_hr,10121685264
2023-10-29,🗼(Tokyo Tower),Run,3704,4838,13112.1,48.0,827,51,,135,,,,strava_backfill,trimp_hr,10127901519
2023-10-30,🏞️ (Sumida 10k),Run,2749,2924,10178.6,43.0,723,50,,150,,,,strava_backfill,trimp_hr,10133080945
2023-11-01,👋 (Tokyo Farewell Half Marathon),Run,7193,7993,26547.7,114.0,1813,145,,155,,,,strava_backfill,trimp_hr,10145378939
2023-11-02,⛩️ (Kyoto Trail 521),Run,4080,6414,11208.0,450.0,867,68,,145,,,,strava_backfill,trimp_hr,10150227183
2023-11-03,"🎴 (Until next time, Japan)",Run,3082,4563,10643.7,59.0,716,55,,149,,,,strava_backfill,trimp_hr,10155612669
2024-01-25,🐹,VirtualRun,3120,3120,12500.0,0,1144,56,,,,,,strava_backfill,durata,10624766462
2024-02-10,"☔(Piove, piove la Hoka non si muove)",VirtualRun,6420,6420,24400.0,0,2233,115,,,,,,strava_backfill,durata,10733957414
2024-03-22,🛴(Micromobilita imposta),Run,564,1163,1953.6,2.0,133,6,,119,,,,strava_backfill,trimp_hr,11017921877
2024-04-18,🎖️(Medaglie e Coppi),VirtualRun,3120,3120,11000.0,0,1007,56,,,,,,strava_backfill,durata,11209077992
2024-05-03,☔,VirtualRun,3300,3300,12300.0,0,1126,59,,,,,,strava_backfill,durata,11319882069
2024-08-29,Evening Alpine Ski,AlpineSki,1379,2128,1308.2,3.0,365,8,,109,139,,,strava_backfill,trimp_hr,12275716214
2024-10-22,🧘🏼‍♂️(Yoga and elevator pitch),Workout,1093,1093,0,0,11,1,,54,78,,,strava_backfill,trimp_hr,12722742944
2024-12-03,🇩🇪 (CTI Opening Act),VirtualRun,3600,3600,14400.0,0,1318,65,,,,,,strava_backfill,durata,13035050452
2024-12-05,🍌 (Banana Zone),Run,3665,3665,15000.0,0,1373,66,,,,,,strava_backfill,durata,13049977387
2025-02-01,🇭🇰(Hong Kong 21),Run,6243,7083,21431.5,405.0,1462,87,,136,160,,,strava_backfill,trimp_hr,13515015867
2025-02-04,🇨🇳(Shenzhen Rationale),Run,4433,6569,16344.9,63.0,1049,68,,141,170,,,strava_backfill,trimp_hr,13541434039
2025-02-06,📳(4:33),Run,2125,2443,8161.2,10.0,569,37,,147,162,,,strava_backfill,trimp_hr,13559620057
2025-02-07,♾️(Groundness Marathon),Run,10273,12178,42253.1,150.0,2883,229,,160,189,,,strava_backfill,trimp_hr,13568089022
2025-02-26,"🚱(Heat Protocol and Mantovana ""HD""",VirtualRun,4421,4421,17003.8,0,1556,79,,,,,,strava_backfill,durata,13729640890
2025-04-09,🥶🥵(Hot 'n' Cold),Ride,10803,44656,76417.8,1252.0,2105,180,,139,178,175,,strava_backfill,trimp_hr,14128470291
2025-05-02,❤️‍🩹,VirtualRide,3600,3600,34000.0,0,0,57,,,,,,strava_backfill,durata,14353684101
2025-05-03,❤️‍🩹,Ride,5400,5400,51000.0,0,0,86,,,,,,strava_backfill,durata,14361082857
2025-06-11,❤️‍🩹(In prigione senza passare dal via),VirtualRide,5119,5119,36752.3,584.0,1008,82,,,,197,,strava_backfill,durata,14762148297
2025-06-12,❤️‍🩹,VirtualRide,5409,5409,41902.1,721.0,1090,86,,,,202,,strava_backfill,durata,14773237553
2025-06-14,🥭(Mango Ice Cream),VirtualRide,5443,5443,50992.4,71.0,1113,87,,,,205,,strava_backfill,durata,14792606852
2025-06-16,0️⃣(Rulli a Giugno),VirtualRide,4811,4811,33227.2,659.0,1052,77,,,,219,,strava_backfill,durata,14813082947
2025-08-30,🧼(Foaming Mental Half),Run,6299,6489,21588.7,311.9,2044,140,,160,186,,,strava_backfill,trimp_hr,15634186825
2025-09-07,Morning Trail Run,Run,1276,1357,3098.1,148.0,365,23,,,,,,strava_backfill,durata,15726999310
2025-09-26,💍(Post Wedding),VirtualRide,5638,5638,47242.1,464.0,1192,90,,,,211,,strava_backfill,durata,15938946267
2025-09-27,🧚‍♂️(Sina Farewell),Run,4097,4243,14258.7,259.0,1383,84,,156,176,,,strava_backfill,trimp_hr,15951897150
2025-10-18,🇬🇷(Athens Half Marathon),Run,6570,9180,24015.0,38.0,663,90,,135,153,181,,strava_backfill,trimp_hr,16176427516
2025-12-14,🧆(Ceci e Strino),Run,5620,5782,18436.9,664.8,1120,101,,149,175,,,strava_backfill,trimp_hr,16740762050
2026-02-21,❄️(Parafulmine con Marti),Run,7167,8449,8637.3,364.9,956,129,,,,,,strava_backfill,durata,17475362168
2026-03-08,🗡️(Coglia Coglia 2026),Ride,19939,25632,122079.2,1612.0,2865,293,,133,174,129,,strava_backfill,trimp_hr,17648643970
2026-03-10,↩️(Reverse Engineering),Ride,7993,9953,56291.0,750.0,1293,131,,138,170,145,,strava_backfill,trimp_hr,17668710827
2026-06-09,🔥(Heat?!),Ride,5400,5400,55500.0,0,0,86,,,,,,strava_backfill,durata,18851915927
